LECROYWR610Zi,62129,Waveform
Segments,1,SegmentSize,5002
Segment,TrigTime,TimeSinceSegment1
#1,11-Nov-2021 10:54:01,0                 
Time,Ampl
-0.6214323,4.99256
-0.6204323,4.99256
-0.6194323,4.99256
-0.6184323,4.99256
-0.6174323,5.02577
-0.6164323,4.99256
-0.6154323,4.99256
-0.6144323,5.02577
-0.6134323,5.02577
-0.6124323,4.95935
-0.6114323,4.99256
-0.6104323,4.95935
-0.6094323,4.99256
-0.6084323,5.02577
-0.6074323,5.02577
-0.6064323,4.99256
-0.6054323,4.99256
-0.6044323,4.99256
-0.6034323,0.110786
-0.6024323,0.077577
-0.6014323,0.077577
-0.6004323,0.0443677
-0.5994323,0.0443677
-0.5984323,0.0443677
-0.5974323,0.077577
-0.5964323,0.0111583
-0.5954323,0.0111583
-0.5944323,0.077577
-0.5934323,0.0443677
-0.5924323,0.0443677
-0.5914323,0.0443677
-0.5904323,0.0443677
-0.5894323,0.0111583
-0.5884323,0.0111583
-0.5874323,0.0111583
-0.5864323,0.0111583
-0.5854323,0.0111583
-0.5844323,0.0111583
-0.5834323,0.0111583
-0.5824323,0.0111583
-0.5814323,0.0111583
-0.5804323,0.0111583
-0.5794323,4.85972
-0.5784323,4.95935
-0.5774323,4.92614
-0.5764323,4.95935
-0.5754323,4.92614
-0.5744323,4.95935
-0.5734323,4.99256
-0.5724323,4.99256
-0.5714323,5.02577
-0.5704323,4.99256
-0.5694323,4.99256
-0.5684323,5.02577
-0.5674323,4.99256
-0.5664323,5.02577
-0.5654323,4.99256
-0.5644323,4.99256
-0.5634323,4.99256
-0.5624323,5.02577
-0.5614323,4.99256
-0.5604323,4.92614
-0.5594323,4.95935
-0.5584323,4.99256
-0.5574323,4.99256
-0.5564323,4.99256
-0.5554323,4.99256
-0.5544323,4.99256
-0.5534323,4.99256
-0.5524323,4.95935
-0.5514323,4.99256
-0.5504323,4.99256
-0.5494323,4.99256
-0.5484323,4.95935
-0.5474323,5.02577
-0.5464323,4.99256
-0.5454323,4.99256
-0.5444323,4.99256
-0.5434323,4.99256
-0.5424323,4.92614
-0.5414323,4.99256
-0.5404323,4.99256
-0.5394323,4.99256
-0.5384323,4.95935
-0.5374323,5.02577
-0.5364323,4.99256
-0.5354323,4.99256
-0.5344323,4.99256
-0.5334323,4.99256
-0.5324323,4.99256
-0.5314323,4.99256
-0.5304323,4.99256
-0.5294323,4.99256
-0.5284323,4.99256
-0.5274323,4.99256
-0.5264323,4.99256
-0.5254323,4.99256
-0.5244323,4.99256
-0.5234323,4.99256
-0.5224323,4.99256
-0.5214323,4.99256
-0.5204323,4.99256
-0.5194323,4.99256
-0.5184323,4.99256
-0.5174323,4.99256
-0.5164323,4.99256
-0.5154323,5.02577
-0.5144323,4.99256
-0.5134323,4.99256
-0.5124323,4.99256
-0.5114323,4.99256
-0.5104323,4.99256
-0.5094323,4.95935
-0.5084323,5.02577
-0.5074323,4.99256
-0.5064323,4.99256
-0.5054323,4.99256
-0.5044323,5.02577
-0.5034323,4.95935
-0.5024323,4.95935
-0.5014323,4.99256
-0.5004323,4.95935
-0.4994323,4.99256
-0.4984323,4.99256
-0.4974323,4.99256
-0.4964323,4.99256
-0.4954323,4.99256
-0.4944323,4.99256
-0.4934323,4.99256
-0.4924323,4.99256
-0.4914323,4.99256
-0.4904323,4.99256
-0.4894323,4.95935
-0.4884323,4.99256
-0.4874323,4.99256
-0.4864323,5.02577
-0.4854323,4.99256
-0.4844323,4.99256
-0.4834323,4.99256
-0.4824323,4.99256
-0.4814323,4.99256
-0.4804323,0.077577
-0.4794323,0.110786
-0.4784323,0.0111583
